age,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,department_Engineering,department_Finance,department_HR,department_IT,department_Marketing,department_Operations,department_Sales
42,4,19,15171,3,3,0,10.9,0,2,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,4365,4,2,1,20.4,0,3,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,4,31,15220,4,2,0,1.8,0,3,20,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,2,2,5399,4,3,0,4.7,0,2,8,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,3,7,9373,5,1,0,10.3,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49,4,26,17202,1,3,0,6.1,0,3,11,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,1,1,5108,5,3,0,9.3,0,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,4,18,12864,3,4,0,3.8,0,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
47,3,16,10750,3,3,0,21.5,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,1,4,7046,1,3,0,7.1,0,2,17,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2,3,6683,4,3,1,9.9,0,3,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,1,0,4713,4,3,1,10.2,0,2,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,1,1,5178,5,3,0,22.4,0,2,12,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
31,2,8,6575,2,3,1,10.0,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,1,4453,3,3,0,5.3,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,5,6072,3,3,0,5.1,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,3673,3,1,0,4.9,0,2,15,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,4,10,14761,3,2,1,3.3,0,3,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,1,1,5885,3,1,0,9.2,0,3,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,2,11,9267,2,3,0,1.4,1,3,18,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
32,3,8,9077,2,3,0,11.9,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,5,21,13701,3,4,0,24.5,0,4,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
51,3,26,11797,3,4,0,14.6,0,3,23,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,2,3,7072,4,3,1,9.1,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,2,11,9884,4,3,0,21.0,0,4,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,4,4155,4,2,0,8.4,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,1,1,5765,4,2,1,11.8,0,1,21,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,0,5469,2,2,0,2.7,1,2,18,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2,14,9881,3,4,0,15.2,0,2,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
31,2,3,6496,3,3,0,12.5,0,2,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,4,11,15058,3,1,1,7.5,1,4,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
47,5,16,17205,4,1,0,7.8,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,1,0,4576,4,3,0,5.6,0,4,14,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,3,5,11188,2,3,0,17.2,0,1,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,17,10706,2,3,1,4.7,0,4,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
44,5,21,17652,4,4,0,13.7,0,3,23,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
33,1,0,4676,2,3,0,6.4,0,2,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
30,2,2,6807,4,2,0,9.9,0,4,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
54,3,13,11375,4,3,0,15.7,0,4,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
40,1,1,3912,3,3,0,13.9,0,2,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
44,3,5,9582,5,3,0,13.6,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
29,2,3,6568,1,2,0,5.5,0,3,16,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,1,6417,3,3,1,7.2,0,3,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
32,3,6,8432,4,3,0,8.8,0,3,7,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,1,4,6202,5,4,1,18.7,0,2,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,2,3,8917,5,3,0,16.6,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2,10,10295,1,4,0,7.2,0,3,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,6336,4,4,0,4.3,0,4,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2,3,8245,1,3,0,13.2,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
44,3,21,12317,4,1,0,3.6,0,2,16,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
44,2,3,8965,4,2,0,6.2,0,2,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,2,4,6632,5,3,0,5.9,0,4,26,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
27,3,5,10315,3,4,1,5.2,0,3,17,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,1,4,7470,5,3,1,11.8,0,2,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2,3,8651,5,2,1,3.4,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,4,12,13869,3,3,0,8.7,1,3,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
47,2,3,9064,3,4,0,7.6,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,9,10393,3,1,1,6.9,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2,3,6250,3,2,0,6.4,0,3,23,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,1,0,5426,4,2,1,6.0,0,2,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
29,1,4,4779,2,3,0,6.9,0,3,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
32,3,7,12314,3,4,1,9.8,0,1,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
51,3,6,8659,3,3,0,5.1,1,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
46,2,4,6419,3,4,0,9.9,1,2,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
39,2,2,7280,3,3,0,14.0,0,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
25,2,2,6062,3,3,1,19.7,0,4,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
40,4,16,15795,4,3,0,22.2,0,2,18,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,3,22,9968,3,1,0,13.6,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,12,8145,5,4,1,17.9,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,3,14,12408,3,3,0,11.9,0,2,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3,26,14683,4,4,1,13.8,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,4,19,12881,3,4,0,9.7,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,4,13,14962,4,4,0,24.1,0,2,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
43,3,20,10630,3,2,1,12.1,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
52,4,12,11295,3,4,0,16.4,0,3,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
42,3,11,9802,3,2,0,11.8,1,4,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
32,3,7,8619,3,3,1,6.5,0,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
33,2,6,9817,3,3,0,21.0,0,2,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
40,2,8,7668,3,2,0,3.6,0,3,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
25,1,2,4820,3,2,0,16.7,0,3,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,2,2,7665,5,3,1,15.4,0,3,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
48,4,10,10460,3,4,1,3.2,1,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4967,4,3,0,15.5,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
53,3,9,11519,3,4,1,5.9,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,1,0,4137,4,1,0,7.3,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,0,4215,4,3,1,5.4,0,2,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
43,3,12,9366,3,4,1,8.5,0,3,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,3,13,10311,4,3,1,18.5,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,1,0,4716,4,3,0,9.1,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
47,1,1,5548,2,2,0,1.9,0,2,6,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
23,1,1,4546,4,4,0,2.4,0,4,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,3,6,8602,4,4,0,13.1,1,2,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,2,8,8510,2,3,0,11.9,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
38,2,3,8153,3,3,0,6.9,0,2,15,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
30,1,1,4815,4,4,1,1.2,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
55,5,18,17646,5,3,0,4.0,0,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
48,4,25,14419,4,4,0,18.9,0,2,12,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,4,9202,3,3,0,3.5,0,2,8,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
24,1,0,3000,4,3,0,8.5,0,2,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
34,2,7,8538,1,3,1,3.3,0,4,11,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,3,12,10960,3,2,0,16.1,1,3,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,3,11,12266,4,2,0,10.7,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,3,18,13022,1,3,0,9.9,0,3,12,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
45,3,8,9941,4,4,0,12.3,0,2,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
47,3,9,8074,4,3,0,2.9,0,3,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
41,4,18,12566,2,4,0,7.0,0,3,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,1,1,5516,4,3,0,10.3,0,2,19,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,4,11,14308,3,4,1,5.2,0,3,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2,13,8643,3,3,0,2.8,0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,7,8788,3,4,0,37.2,0,3,13,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,5,15,13457,4,3,1,17.3,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,0,3733,3,4,1,9.4,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,2,3,6927,4,3,0,21.1,0,3,22,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,3,5971,2,3,0,27.8,0,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
41,2,5,8670,3,4,1,28.1,0,2,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,1,1,5595,3,1,0,1.0,0,4,13,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,3,6,10823,3,3,0,13.8,1,2,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,2,4,9251,3,4,1,5.8,0,2,20,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
49,2,9,10278,4,2,0,6.5,0,3,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,3,5,8618,4,4,0,6.1,0,1,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52,3,26,14093,3,3,0,12.5,0,4,11,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
53,3,13,12662,4,3,1,7.7,0,3,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,3,5,9438,2,3,1,5.5,0,2,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
27,3,5,8425,5,3,0,10.0,0,1,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
22,1,0,6262,4,3,1,17.2,0,1,10,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
23,1,1,5236,2,4,1,11.6,0,2,21,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
24,1,1,4196,4,2,1,8.8,0,3,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
51,4,26,16871,3,3,0,7.6,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
39,2,11,6898,5,2,0,4.0,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,2,7,9663,3,4,0,3.9,0,3,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,5063,3,1,0,15.2,1,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
26,1,1,4419,4,1,1,22.4,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,3,15,9866,4,4,0,10.4,0,2,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40,3,7,9084,4,3,1,1.3,0,2,12,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
36,2,8,7633,3,2,0,12.8,0,4,18,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
43,3,12,12515,4,3,1,5.9,0,3,10,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,4,28,17484,5,2,0,12.0,1,3,8,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
35,2,3,6834,5,4,0,14.7,0,3,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,4,16,14666,4,3,0,11.3,0,3,24,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,4,16,13874,4,2,0,4.5,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
60,1,0,5226,5,3,0,13.1,0,3,12,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,3914,1,2,0,8.2,0,3,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
44,3,19,13124,3,3,1,21.3,0,2,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,2,12,9799,3,3,0,8.8,0,2,17,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
43,3,13,9730,3,3,1,18.5,1,3,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
31,1,0,4359,5,4,0,9.9,0,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
37,3,12,11324,5,4,1,13.5,1,3,11,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,1,1,4433,5,2,1,3.3,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60,3,26,13509,2,1,1,6.6,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4,13,12165,4,3,0,11.8,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
29,1,0,6063,4,3,0,6.9,0,2,22,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,4,8591,4,2,0,9.5,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
33,2,6,6718,4,4,1,3.5,1,3,11,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,4490,5,4,0,22.0,0,3,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,1,2,6288,5,4,0,17.1,0,2,16,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
45,3,13,9413,1,3,0,21.7,0,2,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,2,3,8942,3,3,0,8.2,0,3,9,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,3,13,12453,5,2,0,10.7,0,3,23,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
42,4,14,11954,3,4,1,8.4,0,3,13,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
30,2,4,9086,2,2,1,5.4,0,4,11,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0
36,1,4,3621,3,2,0,5.6,0,3,17,1,0.0,0.0,1.0,0.0,0.0,0.0,0.0
53,4,28,14526,3,1,0,14.0,0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,5,20,14924,3,3,0,17.9,0,2,9,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,1,1,5262,4,4,0,15.4,1,4,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
35,1,1,5653,4,2,0,3.4,0,2,10,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,8,7744,3,2,0,5.0,0,4,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
32,4,10,12821,5,2,0,21.5,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,4320,5,3,0,4.3,0,2,20,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
58,4,27,16964,5,3,1,9.1,0,2,20,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
39,3,9,8905,4,1,1,20.1,0,4,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,5,17,13652,4,3,0,3.7,0,3,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,2,3,7475,3,1,0,9.2,0,3,19,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
30,2,7,7975,3,4,1,24.5,0,3,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
36,1,1,4766,5,2,0,9.2,0,3,20,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,1,0,5770,4,3,1,6.5,0,2,15,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
60,4,19,12141,3,3,0,1.5,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
25,1,1,5110,4,3,0,3.2,0,2,11,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
27,2,4,6634,3,3,0,8.7,0,3,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
33,1,0,4508,3,3,1,6.5,0,2,12,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50,5,15,11779,1,1,0,10.1,0,2,12,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,2,6,9952,4,1,1,21.5,0,2,15,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,1,0,6197,3,3,0,5.5,1,1,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
50,5,27,15643,3,2,0,16.2,0,2,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,1,0,3700,2,4,0,3.7,0,2,18,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
43,4,17,11607,2,3,0,15.6,0,3,16,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,2,3,8587,3,4,0,3.6,0,2,25,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
60,5,19,13884,5,3,0,12.1,0,3,17,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
59,5,35,20430,3,1,1,4.6,0,3,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
31,3,8,11597,4,2,0,13.2,0,2,19,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
54,5,30,16696,3,1,0,44.2,1,2,15,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
41,3,5,9264,3,3,1,9.1,0,2,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
42,2,2,8282,4,2,0,13.9,0,3,9,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
22,1,0,3774,4,3,0,6.4,0,2,13,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,3,5,9629,3,3,0,11.3,0,4,23,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
29,2,4,8342,4,3,0,5.2,0,2,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
46,4,22,17091,4,3,0,15.1,1,3,21,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
48,2,6,8322,3,1,0,13.9,0,3,10,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
22,1,0,6369,2,2,1,8.2,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
37,2,7,8242,3,4,1,9.0,0,2,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
49,2,3,8455,3,4,0,15.9,0,3,18,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,1,0,4675,4,1,1,5.6,0,2,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
45,3,5,8800,4,4,0,1.4,1,3,14,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
41,2,4,6924,3,3,0,11.1,0,2,11,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,3,12,9182,4,4,0,3.4,0,2,17,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
35,2,2,8890,4,3,0,18.4,0,2,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
25,2,3,7692,4,2,0,18.1,0,4,14,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,1,4,6415,4,2,0,14.1,0,2,19,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
45,2,4,7547,4,3,0,10.3,0,2,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,3,12,12154,5,3,0,16.1,0,3,14,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
36,3,8,10987,5,1,1,8.2,0,2,13,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
33,3,9,12138,2,3,1,7.5,0,3,16,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
34,2,2,6768,1,1,0,13.3,0,3,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,4,22,13443,3,4,0,7.3,1,2,13,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
34,2,8,7251,3,3,1,1.0,0,2,14,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
24,2,2,6311,3,4,1,3.5,1,2,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
45,3,12,10790,3,1,0,16.4,0,3,23,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
35,3,10,8960,5,2,0,13.2,0,4,18,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,3,11,12738,4,3,1,9.3,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
54,1,3,5601,3,2,0,3.6,0,2,7,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,3,9,8480,3,4,1,10.9,0,2,17,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
40,2,2,5281,4,4,0,10.9,0,2,20,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
26,1,0,3837,3,2,0,1.7,0,3,16,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
35,3,8,11648,1,3,0,15.1,1,3,16,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
44,1,0,5865,3,4,0,7.8,0,3,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
22,1,0,5361,5,3,1,2.9,0,3,14,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0
40,4,17,12968,4,3,1,9.5,0,2,21,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39,2,8,9618,3,3,1,4.9,1,3,6,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0
38,2,8,6875,2,3,0,6.5,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
48,1,1,4930,4,3,0,3.5,0,3,21,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41,5,18,17919,5,3,0,10.7,0,2,17,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
52,4,27,16467,4,3,1,3.5,0,3,16,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
28,1,2,5437,3,2,0,16.8,0,3,14,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
39,4,15,13640,4,3,0,7.4,0,3,15,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
38,3,12,11367,5,2,0,9.0,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,1,2,4346,4,3,0,15.0,0,2,19,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
47,2,9,7587,4,4,0,10.7,0,2,15,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
60,5,31,16763,3,2,0,1.2,0,3,19,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
37,1,1,6154,4,1,0,22.1,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
43,3,5,11500,4,3,1,8.7,0,3,14,0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
38,2,5,9602,3,3,1,1.4,0,4,13,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,1,1,4403,4,3,0,3.2,0,3,8,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
22,1,0,6114,1,1,1,3.5,0,2,17,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
30,3,5,8270,5,4,0,16.9,0,2,22,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,1,1,4360,1,3,1,6.5,0,3,14,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0
55,4,12,13466,5,3,0,10.2,1,3,9,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
36,3,13,12348,5,2,0,5.4,1,2,15,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
34,1,4,4946,3,3,0,11.6,0,4,20,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0
46,2,6,6840,3,1,0,5.2,0,4,10,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
26,1,4,5486,2,3,0,3.3,0,2,8,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30,2,4,6242,2,3,0,5.3,0,4,11,0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
38,1,0,3903,3,4,0,10.7,0,2,14,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
48,4,24,16560,3,3,0,9.0,0,2,12,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
