EmployeeID,age,department,seniority,tenure,monthly_income,satisfaction_score,work_life_balance,overtime,commute_distance,promotion_last_5yrs,performance_score,trg_hrs_last_year,attrition,attrition_probability,risk_category
EMP5395,46,Finance,1,1,5194,4,2,No,4.7,No,3,17,0,0.48990042200629774,Medium Risk
EMP5396,40,Marketing,3,8,10262,4,1,Yes,8.5,No,3,14,0,0.6619001167334372,High Risk
EMP5397,45,IT,4,17,15574,4,3,No,8.8,No,3,16,0,0.3111851694626625,Medium Risk
EMP5398,22,Marketing,1,0,4931,4,4,No,10.7,No,1,12,0,0.3929219458985692,Medium Risk
EMP5399,41,Engineering,5,18,17704,3,3,No,1.0,No,2,15,0,0.3095170515285404,Medium Risk
EMP5400,26,Operations,1,1,3470,1,2,No,9.5,No,3,26,0,0.681378784362505,High Risk
EMP5401,34,Sales,2,4,7304,3,2,No,13.9,No,2,10,0,0.5349558071118082,Medium Risk
EMP5402,43,IT,4,17,16081,4,4,Yes,10.6,No,4,19,0,0.4195184733737275,Medium Risk
EMP5403,38,Finance,3,11,12254,4,2,Yes,29.1,No,1,15,0,0.6157438573660761,High Risk
EMP5404,29,IT,2,3,8720,3,3,No,2.1,No,2,19,0,0.4547165629069284,Medium Risk
EMP5405,38,Engineering,3,14,13055,2,2,No,9.0,No,3,14,0,0.5066301578066245,Medium Risk
EMP5406,22,Finance,1,0,5390,4,3,No,12.0,No,1,13,0,0.41152341086592464,Medium Risk
EMP5407,49,Operations,3,10,8942,4,3,No,4.3,No,4,14,1,0.35111153721050203,Medium Risk
EMP5408,35,Finance,3,10,11036,5,4,No,1.9,No,1,15,0,0.22075073344752452,Low Risk
EMP5409,49,Sales,3,18,10376,3,2,No,12.0,No,3,18,0,0.44516463914981924,Medium Risk
EMP5410,32,Engineering,1,4,5663,2,1,No,8.6,Yes,2,13,0,0.6030118960472693,High Risk
EMP5411,32,Marketing,3,5,10099,3,4,No,6.3,No,2,15,0,0.3738746512548289,Medium Risk
EMP5412,30,Engineering,2,6,9575,3,3,No,1.8,No,3,17,0,0.4318791213078467,Medium Risk
EMP5413,46,Finance,2,9,8860,1,2,No,4.1,No,3,24,0,0.606926170190914,High Risk
EMP5414,30,Engineering,2,7,10078,4,4,Yes,8.3,Yes,3,10,0,0.441223956461523,Medium Risk
EMP5415,44,Operations,3,13,10627,3,3,Yes,12.3,No,3,12,0,0.5962129159773882,Medium Risk
EMP5416,34,Engineering,2,3,8105,2,2,No,2.8,No,3,13,0,0.550891483235328,Medium Risk
EMP5417,22,Sales,1,0,4783,4,4,Yes,5.2,No,2,10,1,0.5405500795401346,Medium Risk
EMP5418,32,Sales,2,3,6739,3,2,No,19.7,No,2,16,0,0.5512160192430431,Medium Risk
EMP5419,26,Marketing,1,3,6255,4,2,No,22.8,No,3,12,0,0.5309021973199926,Medium Risk
EMP5420,38,Marketing,2,14,8840,1,3,No,7.3,Yes,3,12,0,0.48104691135670535,Medium Risk
EMP5421,26,Marketing,1,1,5681,3,3,No,18.6,No,1,10,0,0.5378939430214004,Medium Risk
EMP5422,47,Operations,2,9,7574,5,4,No,12.2,No,3,15,0,0.3125981058355627,Medium Risk
EMP5423,37,Engineering,3,10,12876,4,2,Yes,6.1,No,3,18,0,0.5949089461613821,Medium Risk
EMP5424,36,IT,2,8,8957,5,3,No,8.7,No,2,15,0,0.33082274795024985,Medium Risk
EMP5425,44,IT,4,10,14067,4,3,No,5.5,No,3,14,0,0.32401969113896456,Medium Risk
EMP5426,47,Sales,1,1,4913,4,1,No,4.3,No,3,19,0,0.6094324161100052,High Risk
EMP5427,37,Operations,3,12,9925,5,3,No,3.6,Yes,2,10,0,0.25343480075675284,Low Risk
EMP5428,30,Finance,3,5,10760,1,3,No,2.0,No,3,10,0,0.47220583989004494,Medium Risk
EMP5429,22,HR,1,0,3050,3,2,No,15.1,No,2,17,0,0.44812687182068034,Medium Risk
EMP5430,31,Marketing,3,9,10943,5,2,No,11.4,No,2,17,0,0.38023373137575317,Medium Risk
EMP5431,31,Operations,2,9,7877,2,4,No,41.8,Yes,2,19,0,0.475858118106076,Medium Risk
EMP5432,39,IT,3,7,11215,4,3,No,8.5,No,3,19,0,0.36726816090071174,Medium Risk
EMP5433,34,Marketing,2,12,9225,4,3,No,8.6,No,2,16,0,0.38976132165170657,Medium Risk
EMP5434,44,Sales,3,20,11346,5,2,Yes,1.1,No,4,18,0,0.4660667810992523,Medium Risk
EMP5435,31,Marketing,1,4,5154,5,2,Yes,16.0,No,4,16,0,0.6148524908012661,High Risk
EMP5436,37,Sales,3,7,9594,4,3,Yes,10.8,Yes,2,14,0,0.5005448473694973,Medium Risk
EMP5437,49,Marketing,1,0,4978,4,2,No,6.5,No,2,11,0,0.5580378472951171,Medium Risk
EMP5438,41,Operations,3,5,7630,3,4,No,2.7,No,4,18,0,0.348483497446217,Medium Risk
EMP5439,37,Engineering,3,9,12599,3,3,No,13.3,No,2,16,0,0.43733467251981856,Medium Risk
EMP5440,31,Sales,3,8,10357,5,2,Yes,1.7,No,2,14,0,0.526680349407153,Medium Risk
EMP5441,31,Finance,3,5,9498,5,2,No,7.6,No,4,11,0,0.2985219813100206,Low Risk
EMP5442,29,Engineering,2,6,9452,3,3,No,12.3,No,3,11,0,0.43502771269961504,Medium Risk
EMP5443,32,Sales,3,6,9133,3,3,Yes,8.4,No,3,17,0,0.5823765573783491,Medium Risk
EMP5444,45,Finance,5,15,15972,3,3,No,6.3,No,1,13,0,0.3077088398882036,Medium Risk
EMP5445,35,IT,2,3,9083,3,3,No,2.7,No,2,18,0,0.4737828950251536,Medium Risk
EMP5446,24,Finance,1,1,5104,4,3,No,14.8,No,3,22,0,0.4070811336062976,Medium Risk
EMP5447,55,HR,3,16,9642,3,2,No,6.2,No,3,11,0,0.33901471100701447,Medium Risk
EMP5448,41,Marketing,3,8,9825,5,3,No,13.3,No,3,17,0,0.3253187060368439,Medium Risk
EMP5449,23,Sales,1,1,4137,4,3,No,8.0,No,3,12,0,0.4108771824255144,Medium Risk
EMP5450,33,Operations,2,5,6815,5,4,No,10.3,No,2,4,0,0.28752569179408244,Low Risk
EMP5451,39,Marketing,2,11,8294,4,3,No,1.7,No,3,12,1,0.36193681552991974,Medium Risk
EMP5452,55,IT,3,5,11830,3,3,Yes,1.6,No,3,20,0,0.6447824522132455,High Risk
EMP5453,26,IT,1,3,6260,5,1,No,8.7,No,3,23,0,0.49649346029568536,Medium Risk
EMP5454,47,Engineering,2,8,10030,3,4,Yes,9.5,No,2,16,0,0.5954819597725424,Medium Risk
EMP5455,51,IT,4,19,16009,5,3,Yes,7.5,No,3,12,0,0.41507720769687945,Medium Risk
EMP5456,31,IT,2,4,9314,1,2,Yes,5.2,No,3,18,0,0.7758370090976159,High Risk
EMP5457,35,Marketing,1,4,5454,4,3,No,5.6,No,2,19,0,0.4561219000198086,Medium Risk
EMP5458,27,Engineering,1,2,6239,1,4,No,6.9,No,3,10,0,0.5139695954928637,Medium Risk
EMP5459,35,Operations,1,1,3906,3,3,No,4.1,No,2,6,0,0.49799596457029244,Medium Risk
EMP5460,37,Engineering,3,7,11919,3,3,No,7.7,No,1,15,0,0.43751841606399794,Medium Risk
EMP5461,44,Marketing,2,9,7950,2,3,No,19.0,Yes,3,14,0,0.4862889651752011,Medium Risk
EMP5462,48,Sales,3,14,10767,5,3,Yes,7.6,No,3,13,0,0.460587728438987,Medium Risk
EMP5463,30,Marketing,3,8,9741,4,3,No,4.5,Yes,2,11,0,0.29736918864195827,Low Risk
EMP5464,22,IT,1,0,5582,5,3,Yes,4.8,No,3,20,0,0.5344898104959633,Medium Risk
EMP5465,37,Sales,4,15,12422,5,2,No,1.4,No,3,12,0,0.2771237861752816,Low Risk
EMP5466,40,Operations,2,9,7482,4,3,No,8.1,No,2,18,0,0.41552272826738196,Medium Risk
EMP5467,40,Engineering,3,10,11727,3,4,No,8.0,No,2,11,0,0.3413917303028777,Medium Risk
EMP5468,34,Finance,3,12,11399,4,3,No,10.2,Yes,3,19,0,0.27189626081854645,Low Risk
EMP5469,39,Finance,3,8,10946,4,2,No,5.3,Yes,3,11,1,0.332230050925697,Medium Risk
EMP5470,53,Sales,3,13,9965,3,4,Yes,9.3,No,3,13,0,0.5197790502644307,Medium Risk
EMP5471,41,Marketing,1,4,5698,3,4,No,19.8,No,2,15,0,0.48721759270226994,Medium Risk
EMP5472,34,Operations,2,10,7757,4,2,Yes,4.3,No,2,22,0,0.6350547341821368,High Risk
EMP5473,32,Engineering,2,8,9529,3,1,No,31.4,No,2,10,0,0.5962035225507721,Medium Risk
EMP5474,36,Finance,2,3,8196,3,3,No,17.2,No,4,12,0,0.4343159303299996,Medium Risk
EMP5475,54,Finance,1,1,5257,3,3,No,5.7,No,3,10,0,0.4907174007829712,Medium Risk
EMP5476,36,Engineering,2,2,9450,3,3,Yes,14.6,No,3,18,0,0.6694848492153884,High Risk
EMP5477,37,IT,1,0,6005,5,2,No,8.3,No,2,18,0,0.47549378568880385,Medium Risk
EMP5478,33,Marketing,1,4,5457,4,3,No,8.2,No,3,9,0,0.42676378077124005,Medium Risk
EMP5479,48,Engineering,1,0,6614,3,2,Yes,4.5,No,3,19,0,0.7570497335431676,High Risk
EMP5480,57,Sales,4,10,11585,5,2,No,8.9,No,3,14,0,0.3516905530873351,Medium Risk
EMP5481,42,HR,1,0,4109,3,1,No,4.1,No,4,14,0,0.5283857359734201,Medium Risk
EMP5482,38,Finance,3,13,11852,4,3,No,1.6,No,3,11,0,0.2891619085147495,Low Risk
EMP5483,38,Marketing,4,10,13008,3,3,No,12.4,No,2,10,0,0.3928639817882005,Medium Risk
EMP5484,22,Finance,1,0,6306,2,3,Yes,9.5,No,4,14,0,0.6784061893227538,High Risk
EMP5485,45,Operations,3,6,8959,3,3,No,22.3,Yes,2,20,0,0.44898789946469375,Medium Risk
EMP5486,39,Engineering,1,1,6166,2,3,No,10.2,No,3,9,0,0.5566679559387191,Medium Risk
EMP5487,42,HR,3,14,9969,2,3,No,11.3,Yes,3,14,0,0.30307228109373807,Medium Risk
EMP5488,30,IT,3,7,11359,4,1,No,16.7,No,1,13,0,0.49605536606142886,Medium Risk
EMP5489,34,IT,3,5,10748,3,1,No,20.8,No,4,11,0,0.5412325630496632,Medium Risk
EMP5490,33,Engineering,2,3,9254,2,2,No,3.9,No,2,19,1,0.5935378709981941,Medium Risk
EMP5491,48,Finance,4,24,16420,4,2,No,8.4,No,3,11,0,0.309225346519756,Medium Risk
EMP5492,34,Engineering,2,9,9749,4,3,No,12.8,Yes,2,21,0,0.36004719403619645,Medium Risk
EMP5493,58,Sales,4,34,15824,4,4,No,20.9,No,2,13,0,0.23129973804280266,Low Risk
EMP5494,42,Operations,4,19,11364,5,3,No,18.0,No,3,16,0,0.2421557893513946,Low Risk
EMP5495,25,Engineering,1,1,6103,4,3,No,7.0,No,2,12,0,0.42007735622753906,Medium Risk
EMP5496,36,Sales,3,8,8873,4,1,Yes,2.2,No,2,9,0,0.6190505647343321,High Risk
EMP5497,31,Operations,2,8,6643,4,4,No,10.8,No,3,19,1,0.3285239257398075,Medium Risk
EMP5498,22,IT,1,0,5784,3,2,No,20.6,No,2,12,1,0.5641908596008208,Medium Risk
EMP5499,53,IT,3,20,14301,4,2,No,6.8,No,2,21,1,0.4238192771462745,Medium Risk
EMP5500,45,Marketing,2,5,8408,5,4,No,5.2,No,3,20,0,0.3307452440991929,Medium Risk
EMP5501,43,HR,2,7,7347,4,2,Yes,16.8,No,3,10,0,0.5438116047482809,Medium Risk
EMP5502,39,Sales,2,10,8022,3,2,Yes,6.6,No,3,12,0,0.661836540901123,High Risk
EMP5503,24,Operations,1,1,4206,5,3,No,8.0,No,1,26,0,0.4231069774199094,Medium Risk
EMP5504,33,IT,2,6,9187,4,4,Yes,10.9,No,3,14,0,0.4999950174285346,Medium Risk
EMP5505,46,Operations,2,3,5622,1,2,No,4.3,No,3,13,0,0.6452037643788887,High Risk
EMP5506,27,Operations,1,3,5422,4,3,No,11.8,No,1,10,0,0.4679959698689747,Medium Risk
EMP5507,22,Sales,1,0,3608,5,3,Yes,12.5,Yes,2,11,0,0.4952550242504639,Medium Risk
EMP5508,35,Engineering,3,5,11486,3,3,Yes,15.1,No,3,16,0,0.6110274472941218,High Risk
EMP5509,36,Engineering,2,13,10349,3,4,Yes,4.0,No,2,16,0,0.5279836283086865,Medium Risk
EMP5510,39,Operations,3,8,9183,4,2,No,3.5,No,3,21,1,0.4310663750874234,Medium Risk
EMP5511,45,Sales,5,22,15219,2,3,No,7.7,No,3,18,0,0.3419342599825628,Medium Risk
EMP5512,44,Marketing,1,4,5852,4,2,No,2.6,No,3,17,0,0.5268799987062835,Medium Risk
EMP5513,40,Sales,2,5,5874,3,2,No,8.6,No,1,20,1,0.5337007392662717,Medium Risk
EMP5514,49,Finance,3,16,12216,3,3,Yes,16.6,No,2,20,0,0.5722412926172946,Medium Risk
EMP5515,22,Operations,1,0,3883,5,4,No,15.4,No,3,9,0,0.32419914027018104,Medium Risk
EMP5516,43,Marketing,4,16,13474,4,1,No,19.5,No,3,21,0,0.45848602149443146,Medium Risk
EMP5517,44,Operations,4,21,12324,2,3,No,4.7,No,2,16,0,0.3808240214433583,Medium Risk
EMP5518,25,Marketing,1,0,5110,4,4,No,5.6,No,1,22,0,0.41296398798514233,Medium Risk
EMP5519,22,Sales,1,0,3903,3,1,No,6.9,No,3,14,0,0.596037185511611,Medium Risk
EMP5520,30,Engineering,1,0,6050,5,3,Yes,16.4,No,3,16,0,0.571439819464514,Medium Risk
EMP5521,31,IT,1,1,6824,3,2,No,4.1,No,2,13,0,0.5661174821032128,Medium Risk
EMP5522,45,Engineering,4,18,16964,3,4,Yes,9.7,No,2,10,0,0.4857544230132055,Medium Risk
EMP5523,31,Sales,2,9,8325,3,4,No,18.3,No,2,12,0,0.3954854166837524,Medium Risk
EMP5524,29,Engineering,2,3,7935,4,3,No,15.0,No,2,17,0,0.4010970841172207,Medium Risk
EMP5525,31,Engineering,2,2,8555,3,3,No,23.5,No,2,13,0,0.48941880543317634,Medium Risk
EMP5526,49,HR,1,1,3900,5,4,No,16.9,No,3,15,0,0.2797724380492022,Low Risk
EMP5527,38,Marketing,1,1,5226,4,2,No,3.8,No,3,19,0,0.5321386323078052,Medium Risk
EMP5528,36,IT,3,5,11853,5,2,No,15.2,No,3,10,1,0.3870772007374446,Medium Risk
EMP5529,36,Operations,2,6,6756,4,4,No,1.3,No,3,12,0,0.3254572026909742,Medium Risk
EMP5530,50,Sales,1,3,4490,2,3,Yes,12.3,No,2,12,0,0.7459583417947928,High Risk
EMP5531,30,Finance,1,0,6080,1,4,No,9.0,No,3,7,0,0.513213853589689,Medium Risk
EMP5532,51,Operations,2,5,6815,3,3,No,25.0,No,2,14,0,0.5399672971001431,Medium Risk
EMP5533,40,Operations,3,6,8845,5,3,Yes,15.7,No,2,14,0,0.5160448479142082,Medium Risk
EMP5534,36,Engineering,2,3,9355,5,2,No,18.8,No,2,21,0,0.46301687745280656,Medium Risk
EMP5535,60,Engineering,2,5,8980,4,4,Yes,5.4,No,2,14,0,0.5597459805206939,Medium Risk
EMP5536,27,Operations,1,0,3609,4,3,No,6.4,No,3,10,0,0.42841535698063965,Medium Risk
EMP5537,34,Operations,1,3,4758,2,3,Yes,1.3,No,3,19,0,0.7237614965714908,High Risk
EMP5538,25,Marketing,2,3,7278,1,3,No,14.2,No,3,13,0,0.5702422071603329,Medium Risk
EMP5539,47,Sales,4,25,13686,4,2,No,13.3,No,3,21,1,0.33220756658026296,Medium Risk
EMP5540,54,Finance,3,25,14358,2,4,No,10.2,Yes,3,20,0,0.31357014541552525,Medium Risk
EMP5541,54,Sales,4,27,14049,2,3,No,29.1,No,2,10,0,0.40249405715374015,Medium Risk
EMP5542,50,Sales,2,4,7819,4,4,No,22.2,No,4,17,0,0.40787071993356505,Medium Risk
EMP5543,36,Engineering,2,2,8847,1,4,No,25.8,No,3,21,0,0.5686525030824005,Medium Risk
EMP5544,34,Engineering,3,9,12006,4,1,Yes,26.6,Yes,3,11,0,0.6216277642837764,High Risk
EMP5545,22,HR,1,0,3369,2,3,No,21.9,No,3,11,0,0.4395210597859291,Medium Risk
EMP5546,58,Engineering,4,17,15862,3,3,No,20.6,No,2,6,0,0.40309813544693035,Medium Risk
EMP5547,42,Sales,3,14,9741,2,4,No,2.4,No,2,17,0,0.37288061055143795,Medium Risk
EMP5548,33,Sales,2,8,7766,4,3,No,11.4,No,2,17,0,0.3998512862761647,Medium Risk
EMP5549,51,Sales,5,28,15843,3,3,Yes,2.0,No,2,15,0,0.42493863847691954,Medium Risk
EMP5550,28,Engineering,1,0,5927,2,4,No,4.3,No,2,15,0,0.48375537068498564,Medium Risk
EMP5551,42,Sales,2,4,6942,1,4,No,10.5,No,2,11,0,0.5303232361265152,Medium Risk
EMP5552,36,Engineering,2,4,9116,5,4,No,6.9,No,3,22,0,0.30464342641995834,Medium Risk
EMP5553,44,HR,2,7,6632,4,3,No,15.5,No,3,15,0,0.31143730222683746,Medium Risk
EMP5554,37,Sales,2,5,8118,4,1,No,6.0,No,4,14,1,0.528033694620967,Medium Risk
EMP5555,23,Sales,1,1,4263,3,4,No,23.2,No,3,9,0,0.43006996822174337,Medium Risk
EMP5556,38,Operations,3,14,10172,3,3,No,12.1,No,3,16,0,0.40112265306311534,Medium Risk
EMP5557,48,Marketing,3,16,12027,4,2,No,9.6,No,4,6,0,0.3936727085342436,Medium Risk
EMP5558,37,Operations,2,2,5626,4,4,No,7.2,No,3,16,0,0.35449916739748016,Medium Risk
EMP5559,45,HR,3,12,9028,2,3,No,11.7,No,3,11,0,0.3418531408638994,Medium Risk
EMP5560,27,IT,1,1,6128,5,1,Yes,7.5,No,3,16,0,0.6647691506350789,High Risk
EMP5561,37,Engineering,3,11,12535,4,2,No,9.4,Yes,2,15,0,0.37379153836066076,Medium Risk
EMP5562,31,Marketing,3,5,9816,3,4,No,11.4,No,3,9,0,0.3554256187104656,Medium Risk
EMP5563,45,HR,5,20,13712,3,4,No,2.2,No,3,16,0,0.16071926125567837,Low Risk
EMP5564,38,IT,2,9,8421,4,3,No,1.6,No,2,15,0,0.3583197498692859,Medium Risk
EMP5565,44,Engineering,5,16,17950,4,3,No,4.0,No,4,16,0,0.274619543058628,Low Risk
EMP5566,48,Operations,2,4,6269,2,3,No,15.1,No,2,25,0,0.5914285505556258,Medium Risk
EMP5567,44,Marketing,5,17,15190,3,4,Yes,12.7,No,3,15,0,0.4312326020903379,Medium Risk
EMP5568,40,Finance,5,16,17139,5,3,No,13.0,No,2,15,0,0.22587861433390943,Low Risk
EMP5569,28,Operations,2,3,6846,4,3,No,18.4,No,4,11,0,0.41065837533505395,Medium Risk
EMP5570,37,IT,3,5,11758,5,3,No,8.8,No,2,18,0,0.34197956561954684,Medium Risk
EMP5571,32,Finance,3,6,11225,4,3,No,8.7,No,3,18,0,0.339666030381372,Medium Risk
EMP5572,34,Engineering,3,8,11401,3,3,Yes,11.0,No,2,14,1,0.5823035620307107,Medium Risk
EMP5573,34,Engineering,2,4,9072,4,3,No,1.6,No,3,16,0,0.388626629362703,Medium Risk
EMP5574,28,Engineering,2,2,9254,4,3,Yes,16.5,No,2,14,0,0.6012481251648608,High Risk
EMP5575,22,Sales,1,0,3240,4,1,Yes,4.2,No,3,17,0,0.6933247530344453,High Risk
EMP5576,31,Sales,3,8,10112,4,4,No,3.1,No,3,13,0,0.2837316522601762,Low Risk
EMP5577,39,Marketing,2,8,7572,5,1,No,1.9,No,4,10,0,0.424380950377824,Medium Risk
EMP5578,24,Operations,2,2,5735,3,3,No,17.8,No,3,15,0,0.4625274382727762,Medium Risk
EMP5579,38,Sales,3,16,10883,4,2,No,29.9,No,3,14,0,0.41524306619106127,Medium Risk
EMP5580,57,Marketing,4,21,15124,4,2,No,2.4,No,3,13,0,0.37113798684990346,Medium Risk
EMP5581,48,Engineering,1,2,5832,5,3,No,7.3,No,2,24,0,0.42544339329590947,Medium Risk
EMP5582,54,Operations,4,29,13197,4,3,No,3.4,No,3,15,0,0.24880185894968512,Low Risk
EMP5583,41,Sales,5,18,15027,5,3,No,6.1,No,2,13,0,0.21707895029160193,Low Risk
EMP5584,49,Marketing,2,7,8132,3,3,No,2.3,No,3,16,0,0.4761865687125187,Medium Risk
EMP5585,30,IT,2,4,8595,2,3,No,4.7,No,2,11,0,0.4926155579033611,Medium Risk
EMP5586,31,Engineering,2,9,9854,4,3,No,4.5,No,2,14,0,0.36928965686292664,Medium Risk
EMP5587,22,Finance,1,0,6592,4,4,No,7.1,No,4,18,0,0.3466118291678155,Medium Risk
EMP5588,49,Operations,5,25,15054,4,1,No,2.3,No,2,23,0,0.3611072484866417,Medium Risk
EMP5589,53,Sales,3,5,9027,4,2,No,24.2,No,2,15,0,0.5012774332279406,Medium Risk
EMP5590,32,IT,1,1,6239,1,4,No,7.0,No,3,9,0,0.5340987459747889,Medium Risk
EMP5591,35,Operations,2,7,7137,5,2,No,7.3,No,3,11,0,0.3945251351814089,Medium Risk
EMP5592,30,Sales,2,8,7956,3,3,Yes,6.9,No,3,13,0,0.6007103584392031,High Risk
EMP5593,41,Engineering,4,18,15580,3,3,No,11.3,No,2,19,0,0.36354137865502567,Medium Risk
EMP5594,49,Marketing,3,12,10765,3,4,No,9.6,No,3,15,0,0.36539517934262183,Medium Risk
EMP5595,22,Operations,1,0,4190,5,2,No,1.2,No,3,19,0,0.4421627874281331,Medium Risk
EMP5596,42,Sales,2,5,6586,4,3,No,8.9,No,3,16,0,0.404680997401885,Medium Risk
EMP5597,35,Finance,3,5,10100,4,2,Yes,8.8,No,3,20,1,0.5700331581670084,Medium Risk
EMP5598,39,Engineering,1,1,6848,2,3,No,3.8,No,3,16,0,0.5713868249952755,Medium Risk
EMP5599,42,Operations,2,4,6834,3,3,Yes,1.0,Yes,2,18,1,0.6192560043468456,High Risk
EMP5600,36,Finance,3,10,12284,3,4,No,14.2,No,2,10,0,0.3353298621391948,Medium Risk
EMP5601,36,HR,4,10,10552,2,1,No,10.8,No,2,8,0,0.41734109579765755,Medium Risk
EMP5602,35,Marketing,2,7,8209,4,3,No,8.3,No,1,15,0,0.41875445799058114,Medium Risk
EMP5603,47,Operations,3,13,9408,3,1,Yes,4.3,No,2,16,0,0.6986953193073088,High Risk
EMP5604,42,Engineering,3,12,13104,4,2,No,2.0,No,3,14,0,0.4048732111923675,Medium Risk
EMP5605,40,Operations,2,7,6293,4,3,Yes,3.3,No,4,13,0,0.5448647442839656,Medium Risk
EMP5606,25,Sales,1,2,4952,4,2,No,2.4,No,3,11,0,0.47209821447994754,Medium Risk
EMP5607,34,Finance,3,11,12012,3,2,Yes,3.7,No,3,21,0,0.6047398658315372,High Risk
EMP5608,46,Operations,2,2,6137,1,2,No,6.1,No,4,18,0,0.6646927569540917,High Risk
EMP5609,38,Engineering,2,4,9220,4,2,No,9.3,No,2,15,0,0.48398239485162875,Medium Risk
EMP5610,44,Operations,3,5,9102,4,2,No,11.7,No,2,8,1,0.46281119906844903,Medium Risk
EMP5611,55,Marketing,1,1,5035,4,4,Yes,3.1,No,2,13,0,0.6098509164543344,High Risk
EMP5612,48,IT,3,7,11699,3,1,No,4.4,No,2,12,0,0.5641335495824839,Medium Risk
EMP5613,38,Sales,2,4,7411,2,4,No,16.4,No,3,9,0,0.47010467716631393,Medium Risk
EMP5614,32,Sales,2,5,6890,2,2,No,3.4,No,3,24,1,0.5709567460242952,Medium Risk
EMP5615,22,Operations,1,0,3660,2,1,No,24.0,No,3,19,0,0.6997901445676754,High Risk
EMP5616,36,Operations,1,0,4564,3,2,No,6.7,No,3,15,1,0.5961774869214754,Medium Risk
EMP5617,34,HR,3,9,8607,2,4,No,16.7,No,3,9,0,0.2850881553711593,Low Risk
EMP5618,41,IT,1,1,5936,2,4,No,5.8,No,2,17,0,0.5147240647200604,Medium Risk
EMP5619,36,Finance,3,10,11484,4,2,Yes,8.3,No,3,20,0,0.557658536524713,Medium Risk
EMP5620,34,IT,1,3,5659,2,2,Yes,4.8,No,2,16,1,0.7511753535497513,High Risk
EMP5621,22,Marketing,1,0,4875,4,4,No,3.4,No,3,15,0,0.36616725798494326,Medium Risk
EMP5622,28,Sales,1,2,5157,3,4,Yes,2.0,No,3,14,0,0.5938232743036163,Medium Risk
EMP5623,42,Engineering,3,8,11998,4,3,Yes,21.5,No,3,15,0,0.5662899073186168,Medium Risk
EMP5624,55,IT,2,5,8611,2,4,No,26.3,No,2,9,1,0.5142603910775182,Medium Risk
EMP5625,37,Engineering,3,7,11480,1,4,No,2.4,No,3,18,0,0.45757825986195005,Medium Risk
EMP5626,41,IT,1,1,6085,2,3,Yes,3.9,No,3,16,1,0.7238648291482851,High Risk
EMP5627,47,Operations,3,25,11730,5,2,No,8.0,No,2,12,0,0.31263496781356104,Medium Risk
EMP5628,29,Engineering,3,6,12212,3,2,No,2.5,No,2,21,0,0.4887436040760205,Medium Risk
EMP5629,41,Marketing,2,4,7321,4,3,No,18.9,No,2,12,0,0.4430699622940192,Medium Risk
EMP5630,30,Marketing,1,0,5812,5,2,No,9.6,No,3,8,0,0.4643255780335861,Medium Risk
EMP5631,46,Finance,2,3,8206,4,2,No,12.1,No,2,16,0,0.4798715426760056,Medium Risk
EMP5632,39,Sales,3,9,8630,2,3,Yes,4.7,No,2,22,0,0.6326792439466091,High Risk
EMP5633,40,IT,1,0,5859,3,3,No,6.0,No,3,13,0,0.5069444432281045,Medium Risk
EMP5634,30,Marketing,2,8,7698,4,3,No,5.9,No,2,12,1,0.3717968603979803,Medium Risk
EMP5635,45,IT,1,1,6154,4,2,No,6.5,No,3,13,0,0.5220770818834412,Medium Risk
EMP5636,58,Marketing,3,29,13489,3,4,No,24.4,No,3,9,0,0.321815907812563,Medium Risk
EMP5637,27,Engineering,1,1,5388,4,2,Yes,8.5,No,3,11,0,0.6367371155712426,High Risk
EMP5638,34,Marketing,3,12,11518,4,4,No,7.9,No,3,10,0,0.28641081092689413,Low Risk
EMP5639,40,Operations,3,6,8137,4,3,No,10.5,Yes,3,20,0,0.3383778589669959,Medium Risk
EMP5640,45,Engineering,4,22,15590,4,2,Yes,2.8,Yes,3,18,0,0.44565759788285325,Medium Risk
EMP5641,32,IT,3,8,12280,3,4,No,9.2,No,3,14,0,0.35071899486482694,Medium Risk
EMP5642,22,HR,1,0,4305,4,2,No,9.3,Yes,4,23,1,0.35491288816893335,Medium Risk
EMP5643,51,IT,2,11,9641,5,2,Yes,4.4,No,2,12,0,0.5700376500573132,Medium Risk
EMP5644,45,Operations,2,2,6204,3,2,No,15.7,No,3,23,0,0.5922589122579289,Medium Risk
EMP5645,22,Operations,1,0,4141,1,3,No,5.7,No,2,17,0,0.6201491707426643,High Risk
EMP5646,31,HR,3,6,7306,4,4,No,2.4,No,2,14,0,0.19186329748739894,Low Risk
EMP5647,53,Marketing,4,21,13450,2,4,No,23.2,No,3,17,0,0.36801835993628984,Medium Risk
EMP5648,52,Operations,3,25,11786,3,3,No,12.0,No,3,16,0,0.3759468510653119,Medium Risk
EMP5649,47,Marketing,4,15,13456,3,3,No,15.3,Yes,3,17,0,0.349725144134219,Medium Risk
EMP5650,36,Finance,3,6,11257,3,3,No,12.4,No,4,15,0,0.3936237307039166,Medium Risk
EMP5651,38,Operations,2,4,7083,3,3,Yes,3.7,No,3,10,1,0.6376042492422442,High Risk
EMP5652,36,HR,2,8,5145,1,1,Yes,5.9,No,2,13,0,0.6987387690341634,High Risk
EMP5653,49,Marketing,3,22,12096,3,4,No,5.7,No,1,15,0,0.3269479786112561,Medium Risk
EMP5654,29,Sales,3,6,8422,3,4,No,3.4,No,3,19,1,0.326366617983604,Medium Risk
